episode_id,timestamp,primary_id,secondary_id,primary_a,primary_e,primary_i,primary_raan,primary_argp,primary_mass,primary_area,primary_cd,primary_cr,tca,miss_distance,relative_velocity,r_rel_R,r_rel_T,r_rel_N,v_rel_R,v_rel_T,v_rel_N,pos_uncertainty,vel_uncertainty,combined_covariance_trace,probability_of_collision,time_to_tca,f107,ap,atmospheric_density,local_object_density,orbital_regime,decision_fixed_miss,decision_pc_threshold,decision_fuel_min,optimal_dv_R,optimal_dv_T,optimal_dv_N,optimal_dv_magnitude,optimal_fuel_cost,optimal_maneuver_type,post_maneuver_miss,post_maneuver_pc,risk_reduction,maneuver_required,maneuver_feasible
91,2026-01-31T23:03:21.909254,91000,999999,8358.06796070023,0.004878298957370848,44.32730874436184,13.687865365483754,268.6346126934565,194.83078055752537,1.6758464736754186,2.2,1.3,2025-07-15T00:00:00,5.20864807211389,0.0021747396728815757,1.4412205499943028e-16,5.2086480721138875,-5.300954637245025e-16,0.0019828288486020114,0.0007185910906629014,-0.0005305744494192923,0.17320508075688776,0.0017320508075688774,0.06000000000000001,2.2338712284146279e-265,83978.0964951315,239.6167701411747,39.19213383838369,1.1931330735258112e-17,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,5.20864807211389,2.2338712284146279e-265,0.0,False,True
92,2026-01-31T23:03:21.911035,92000,999999,7612.347274322175,0.006964411968574725,83.05344564048399,152.74687891855976,29.742358845336824,804.2364321075441,5.329005933319089,2.2,1.3,2025-07-15T00:00:00,9.765910783588227,0.001389654330753512,3.1997649366903976e-17,-1.692858321316633e-16,9.765910783588229,-0.0009231792652871506,-0.001017775686213284,-0.00020739299814349406,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,56915.27219320562,165.4543839848485,2.0975611715818134,6.186320152635461e-16,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,9.765910783588227,0.0,0.0,False,True
93,2026-01-31T23:03:21.912803,93000,999999,16403.666381900053,0.060227970804668705,63.69807140832531,209.67215695460874,269.3063445946311,215.28617172958002,7.42708261389547,2.2,1.3,2025-07-15T00:00:00,9.298815493178985,0.0009864849701131744,3.5543980381759695e-16,3.210900209636978e-16,9.298815493178983,0.0005176149075560214,0.0003165623812940606,-0.0007778275274663371,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,49147.61266993532,139.95750375337246,8.184190073265075,7.018807825316082e-36,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,9.298815493178985,0.0,0.0,False,True
94,2026-01-31T23:03:21.928982,94000,999999,40097.41495368978,0.0013702175096906406,7.440717580198337,357.26954417620925,241.72377656207968,332.5884582626363,11.33631500447228,2.2,1.3,2025-07-15T00:00:00,0.3362318436784213,0.0015107494740788146,3.318469718731103e-19,0.33623184367842124,6.658174422323774e-18,0.00121331690076818,0.0001225526615201867,0.0008917437506896428,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.00033848075720269236,57930.20015999272,101.93717850454723,27.251345944846918,8.723899798492765e-94,1,MEO,Tangential,No-Solution,Tangential,0.0,0.053671120802166634,0.0,0.053671120802166634,0.008273686867769843,Tangential,5.0,6.231277917953753e-94,1.0,True,True
95,2026-01-31T23:03:21.930918,95000,999999,36061.36208691332,0.013259704468110783,2.47222223594153,261.3527675947064,294.4027187484992,856.63272521008,14.923229350558762,2.2,1.3,2025-07-15T00:00:00,5.5368127535455205,0.0017421146325130748,5.536812753545521,-1.2021384846853446e-17,4.874294424368035e-18,-0.0006137716325983747,0.0008239909830894671,0.001406871222116987,0.17320508075688776,0.0017320508075688774,0.06000000000000001,1.6483923063132104e-294,12371.062999843216,97.28248688578125,4.6878460322778315,8.931124480107269e-84,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,5.5368127535455205,1.6483923063132104e-294,0.0,False,True
96,2026-01-31T23:03:21.932768,96000,999999,20267.60443987878,0.05584842828238173,10.455131307253513,292.23079807165556,267.016342144655,274.5584805409974,17.716513232896837,2.2,1.3,2025-07-15T00:00:00,6.661213049585725,0.0020915264684359942,6.661213049585724,3.0721157092903787e-16,-1.0610840635216134e-16,-0.001203934182218982,-0.0008508048856241717,-0.0014836295021504165,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,33025.84228717923,211.08252120737149,27.71132570660083,4.2099704344267123e-44,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,6.661213049585725,0.0,0.0,False,True
97,2026-01-31T23:03:21.948730,97000,999999,9345.813616202067,0.020327807960507566,48.472695877530086,344.9064528429769,132.45867046874892,375.04379394119337,17.65636447473581,2.2,1.3,2025-07-15T00:00:00,0.4983504519322613,0.0018275077994111823,7.797129849981523e-17,1.4345057341615075e-18,0.4983504519322613,-0.0008236314347887725,-0.00031899116026891817,-0.0015998939515501581,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0013153719532346952,76977.01062250817,176.74798015362114,19.576284908891466,3.592741741991766e-20,1,MEO,No-Solution,No-Solution,Tangential,0.0,0.038986960839644834,0.0,0.038986960839644834,0.006777259028162229,Tangential,5.0,6.231277917953753e-94,1.0,True,True
98,2026-01-31T23:03:21.950823,98000,999999,6683.471048127274,0.0356137517430916,61.95893374598407,285.91103925975034,33.47663033632759,678.0929733147046,2.2322182951763985,2.2,1.3,2025-07-15T00:00:00,5.90484192742428,0.0025266789874223627,6.044926837557139e-16,-5.556564449460327e-17,5.904841927424281,-0.0018534762334829695,-0.0010463749525849754,0.0013615549992557299,0.17320508075688776,0.0017320508075688774,0.06000000000000001,1.294931861765579e-271,53457.65932754543,74.12790602824757,16.105400211459276,4.506638142930154e-13,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,5.90484192742428,1.294931861765579e-271,0.0,False,True
99,2026-01-31T23:03:21.952779,99000,999999,7860.2066021576875,0.09819872212557029,74.59252088136745,75.54311814830737,297.04704035980154,210.13908159266015,14.974606523263214,2.2,1.3,2025-07-15T00:00:00,2.549611591650949,0.0014865293843388553,2.7015807325445256e-17,-9.694043708335537e-18,2.549611591650949,-0.001203092713399402,0.00036174464475965273,-0.0007946561177363656,0.17320508075688776,0.0017320508075688774,0.06000000000000001,2.1846698802873995e-53,64512.90585900492,249.70255205073093,46.65566656717788,3.0923533035764767e-18,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,2.549611591650949,2.1846698802873995e-53,0.0,False,True
100,2026-01-31T23:03:21.954580,100000,999999,7759.501520003997,0.011921785473246072,78.56516180802319,147.56576029066377,302.3288228288228,628.9924247759784,4.505048809539147,2.2,1.3,2025-07-15T00:00:00,3.7817955561098118,0.0019594371081499543,1.0400528377519804e-16,3.7817955561098118,-3.797849326133847e-16,0.0015714934581470255,0.0011657455813509714,-0.0001041121095590906,0.17320508075688776,0.0017320508075688774,0.06000000000000001,2.6884691155615353e-103,61367.12795866222,237.33104611762315,39.1290969925669,2.5170189836303797e-16,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,3.7817955561098118,2.6884691155615353e-103,0.0,False,True
101,2026-01-31T23:03:21.962187,101000,999999,14559.636770604482,0.04622710807987697,24.49942070786418,173.12616027110505,156.66494373192847,668.0535813610358,1.9469985278758895,2.2,1.3,2025-07-15T00:00:00,0.4567609986171686,0.0024022466553979935,-1.7394741307772038e-17,2.725180921728774e-17,0.4567609986171686,-0.00032614445820936856,0.002353966739385865,0.0003510831462990535,0.17320508075688776,0.0017320508075688774,0.06000000000000001,3.4049124402758655e-05,66984.46803646389,98.60347018048364,30.511257473882065,5.685400537248383e-31,1,MEO,Combined,No-Maneuver,Tangential,0.0,0.045216840406854926,0.0,0.045216840406854926,0.014001146544240015,Tangential,5.0,6.231277917953753e-94,1.0,True,True
102,2026-01-31T23:03:21.978514,102000,999999,26383.826922969747,0.0069889058340065185,62.17995037042477,20.53969961445156,101.58734688954883,915.629122468933,5.741377797140616,2.2,1.3,2025-07-15T00:00:00,0.17237737675788395,0.001385152780926505,-5.633234720236275e-18,0.17237737675788392,8.85347108919763e-18,-0.0007115409272999453,0.00116727869783979,0.00022319985854612253,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.004522656055000635,74235.82081782226,78.3701055592118,30.984972009970786,7.252063114470882e-61,1,MEO,No-Solution,No-Solution,Tangential,0.0,0.043353936774698405,0.0,0.043353936774698405,0.018399262579715695,Tangential,5.0,6.231277917953753e-94,1.0,True,True
103,2026-01-31T23:03:21.980682,103000,999999,7213.822185865506,0.008733818615178903,77.18577261816213,85.24235135209874,263.68154346171264,893.9220528538541,8.47550908470824,2.2,1.3,2025-07-15T00:00:00,8.321716659391186,0.0015616349966320843,-8.225043783637939e-17,8.321716659391182,-5.484002076471993e-18,-0.0012252198637158992,-0.0005257511135853109,-0.0008130964978561209,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,20002.483992506484,171.7594458228898,23.19662433441681,5.8068597003389435e-15,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,8.321716659391186,0.0,0.0,False,True
104,2026-01-31T23:03:21.982558,104000,999999,7272.16083254759,0.015209558190619978,11.409578488793326,81.11409478244464,90.34799808250801,571.0518202369299,3.180608565515132,2.2,1.3,2025-07-15T00:00:00,8.63636201015699,0.0026150653229263985,-1.9187367434184563e-16,8.63636201015699,7.614311595702103e-17,-0.0002099832381268938,-0.001003945259648457,0.002405528548678499,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,22324.975871647093,222.44537105594077,21.431527348523787,1.1419634725518593e-14,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,8.63636201015699,0.0,0.0,False,True
105,2026-01-31T23:03:21.991804,105000,999999,7045.353770415025,0.0862124921495868,9.756251023930002,165.65841521583832,269.7421365704797,200.74233431937728,7.763494102102202,2.2,1.3,2025-07-15T00:00:00,0.49012781808808786,0.001281474448476303,-4.789568044097655e-18,-1.4183657841828879e-18,0.49012781808808775,-0.0009162274189049124,0.0007223221939878746,0.0005300516267468958,0.17320508075688776,0.0017320508075688774,0.06000000000000001,3.862954117704577e-05,25013.80512872961,99.64714361781326,16.51075324357488,1.332763690680581e-14,1,LEO,Tangential,No-Maneuver,Tangential,0.0,0.12019688484429071,0.0,0.12019688484429071,0.011183473888544303,Tangential,5.0,6.231277917953753e-94,1.0,True,True
106,2026-01-31T23:03:22.001223,106000,999999,7026.298166056214,0.08797022730965745,87.78300781520409,313.4082330165624,85.96663609735418,794.8112286789914,1.5161810032856367,2.2,1.3,2025-07-15T00:00:00,0.8857447647897975,0.0020235952864586276,3.554170172444031e-18,0.8857447647897975,5.374799157275353e-17,-0.0010407211099930514,-0.0006396748879112424,0.001613274152885413,0.17320508075688776,0.0017320508075688774,0.06000000000000001,1.2077827009215753e-10,34396.02490351641,151.3054274617029,19.869069524265825,8.378305765201599e-16,1,LEO,Combined,No-Maneuver,Tangential,0.0,0.07974284328287298,0.0,0.07974284328287298,0.0293767892873831,Tangential,5.0,6.231277917953753e-94,1.0,True,True
107,2026-01-31T23:03:22.011503,107000,999999,7010.535764175674,0.009494206832983085,18.672329577304133,128.4015506910353,272.69347852418906,678.4071919051812,4.7209754391514585,2.2,1.3,2025-07-15T00:00:00,0.45363106869059044,0.001079725513796431,3.830732806107694e-17,0.45363106869059056,2.1061231650481377e-17,0.000607549604029979,-0.00034876411319319375,-0.0008216168554347872,0.17320508075688776,0.0017320508075688774,0.06000000000000001,5.594668745162953e-05,69282.03981628746,127.0171018721548,42.85896284993765,7.374811422248343e-14,1,LEO,Combined,No-Maneuver,Tangential,0.0,0.04374745069461682,0.0,0.04374745069461682,0.013756103479127941,Tangential,5.0,6.231277917953753e-94,1.0,True,True
108,2026-01-31T23:03:22.020914,108000,999999,8349.986503615883,0.020281365273408476,14.071152804875856,66.3209421256894,321.836295602832,496.2910765315141,12.690662476326239,2.2,1.3,2025-07-15T00:00:00,1.063774828646487,0.001414671774801142,1.063774828646487,-3.261654477321279e-17,4.405669278226658e-19,-0.001395686184797346,-9.674851444090061e-05,-0.00020975230377357154,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0026383729584178264,85084.33441622202,190.22559978465287,31.733563662697073,8.403959908271458e-18,1,MEO,No-Maneuver,Combined,Tangential,0.0,0.03084175403436202,0.0,0.03084175403436202,0.007094618960506743,Tangential,5.0,6.231277917953753e-94,1.0,True,True
109,2026-01-31T23:03:22.038877,109000,999999,20094.637366528234,0.0013594912455782444,10.545171375861115,201.51204610981773,189.86386396414972,171.46592617872656,14.898433316466885,2.2,1.3,2025-07-15T00:00:00,0.134335374843912,0.0007029202102452839,0.13433537484391198,2.289206493086392e-19,4.598741208208744e-19,-0.0003346104196741677,0.0005915552502949483,-0.00017942986057296173,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0039570236150432885,12769.971272409732,206.72483382063373,49.4032783326387,9.197173249826575e-46,1,MEO,Combined,Combined,Tangential,0.0,0.2540159525560697,0.0,0.2540159525560697,0.02018691241519012,Tangential,5.0,6.231277917953753e-94,1.0,True,True
110,2026-01-31T23:03:22.041145,110000,999999,7211.903351487645,0.08194358497665889,25.43219811783166,316.7358890226103,189.1565685164493,178.46152104864805,14.662471499723257,2.2,1.3,2025-07-15T00:00:00,4.346157596515319,0.002267561889287296,-2.7325586941592564e-16,4.346157596515319,4.0112211790794604e-17,0.0015187132957655352,0.0007258544713521392,0.00151936899186184,0.17320508075688776,0.0017320508075688774,0.06000000000000001,4.760069429697778e-187,55012.885387214104,133.42749038973778,42.072377654238,1.646252964702772e-14,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,4.346157596515319,4.760069429697778e-187,0.0,False,True
111,2026-01-31T23:03:22.043242,111000,999999,39830.558558050194,0.06765013845133562,1.8939711234674532,117.03744555541164,247.07779080699493,870.1635330152077,5.316411583446783,2.2,1.3,2025-07-15T00:00:00,8.411150971118666,0.0014083806728550391,6.473760716333106e-19,5.322445960292598e-19,8.411150971118666,0.0010071754385973925,-0.0008095009568587153,-0.0005602159908486976,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,75336.80338001112,108.79537638243974,18.018890996517378,3.656300551060087e-87,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,8.411150971118666,0.0,0.0,False,True
112,2026-01-31T23:03:22.062185,112000,999999,19568.860242351042,0.09037042365024502,49.351167648954785,83.79473295646395,290.66257092238254,685.6916928028726,17.61030775862868,2.2,1.3,2025-07-15T00:00:00,0.05008477980046186,0.0014808533636556005,2.435647525510379e-18,8.447523525636074e-19,0.05008477980046186,-0.001294734611697597,-0.00015846288307779207,0.0007010552650177106,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.005342815026940462,48862.47263154889,138.47209881467376,48.840016425532966,1.7253102803255723e-40,1,MEO,Combined,No-Solution,Tangential,0.0,0.06753533545029596,0.0,0.06753533545029596,0.02146395729487133,Tangential,5.0,6.231277917953753e-94,1.0,True,True
113,2026-01-31T23:03:22.078737,113000,999999,6749.441947791389,0.09181584756469519,73.99041207669303,100.8134386381762,309.0030036476835,778.5657132371056,16.293228759987336,2.2,1.3,2025-07-15T00:00:00,0.058102950020204526,0.0022916302945044115,2.2992003053602457e-18,-1.16512819461497e-18,0.058102950020204526,0.002177522052092262,0.0003276195626802444,0.0006345333257532555,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.005188692398110795,55618.115546359695,165.8816596170799,31.75445529548594,1.026690538228348e-12,1,LEO,Combined,Combined,Tangential,0.0,0.059236060067425426,0.0,0.059236060067425426,0.021376279560618956,Tangential,5.0,6.231277917953753e-94,1.0,True,True
114,2026-01-31T23:03:22.080953,114000,999999,6882.420285069847,0.02640524679694478,6.834093553225984,16.604483160864167,204.1814807709781,166.8167856895478,5.300678392488233,2.2,1.3,2025-07-15T00:00:00,7.369899934128923,0.001344004361233423,7.369899934128922,-2.9417713054500685e-16,-1.1531162254780995e-16,-0.00028190885203787877,0.0010362743909276234,0.0008080906563404443,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,18945.338864977555,84.21444919434916,11.975508495476905,2.8777123430990365e-13,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,7.369899934128923,0.0,0.0,False,True
115,2026-01-31T23:03:22.083060,115000,999999,7668.771619641932,0.08558403977437022,99.54375161913099,187.7204480556922,22.910727343191297,203.43969735361014,2.7832884116437677,2.2,1.3,2025-07-15T00:00:00,9.118861489506775,0.0027740960746604256,-1.5378533943204237e-16,1.1569695053049618e-16,9.118861489506775,-0.0019243462246551104,0.0019913499586140145,0.0001643958072152998,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,39239.38957457799,127.05038580240148,21.729798042935588,4.124260339430112e-15,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,9.118861489506775,0.0,0.0,False,True
116,2026-01-31T23:03:22.085076,116000,999999,8195.289592923242,0.06074824891400348,44.33800143791876,227.27071911311592,213.01097843027705,561.1273997912116,2.9802712533586058,2.2,1.3,2025-07-15T00:00:00,3.998985444536922,0.0019818991128783005,3.9989854445369226,-1.1562765981695747e-16,-1.2140450783575482e-16,0.0009288492135426954,-0.0017491676301459064,-7.467150580151664e-05,0.17320508075688776,0.0017320508075688774,0.06000000000000001,1.8056825675383612e-138,3841.8615010487742,77.15787369794252,30.20358385356096,1.7260125038233476e-17,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,3.998985444536922,1.8056825675383612e-138,0.0,False,True
117,2026-01-31T23:03:22.086997,117000,999999,7476.391016957204,0.0473498374749418,45.04653016578183,224.10709046270827,169.10775467664604,631.7806971439373,11.20314227867581,2.2,1.3,2025-07-15T00:00:00,8.577825977092417,0.0008413019594678974,8.577825977092417,1.5123986906151046e-16,-4.998720541615215e-16,0.0005602800940415715,-0.00023384344890152643,-0.0005824023047955174,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,70054.09426920851,172.96875580647415,25.63338629782082,2.7878492583494593e-16,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,8.577825977092417,0.0,0.0,False,True
118,2026-01-31T23:03:22.104795,118000,999999,38318.16193301079,0.061744944960168816,1.3063915019366705,40.98182165157651,124.28033140860921,544.1919223061068,14.34291655460162,2.2,1.3,2025-07-15T00:00:00,0.4967675775495817,0.001677345778447417,0.49676757754958156,-1.2198304197839148e-17,-9.879665198663004e-19,0.0015895858243978637,-0.0003791370885083847,0.00037810162055473975,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0029913298978651564,24976.74544702881,191.4294135249189,14.8363820552045,3.9262006180104655e-95,1,MEO,Combined,Combined,Tangential,0.0,0.12019800396616015,0.0,0.12019800396616015,0.030317535348348034,Tangential,5.0,6.231277917953753e-94,1.0,True,True
119,2026-01-31T23:03:22.106991,119000,999999,40387.0474311559,0.00031017393327071425,12.943207543686178,258.325964903374,298.651520471489,331.0248054790412,13.64054993758305,2.2,1.3,2025-07-15T00:00:00,8.053460070478215,0.001139622021656807,8.212792949989482e-16,8.053460070478218,-2.4294975857641883e-16,-0.0006095591158791286,9.982092820284511e-05,-0.0009577117618503627,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,49105.52677659349,232.05782825336885,20.21198648221046,2.13147708058176e-94,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,8.053460070478215,0.0,0.0,False,True
120,2026-01-31T23:03:22.108908,120000,999999,19688.60533729374,0.06468036400344813,41.99625137532909,319.6940631696424,215.52926483487497,204.16384601083485,3.9321097403785084,2.2,1.3,2025-07-15T00:00:00,1.9255226929391716,0.0018542513013122684,-3.6620566424600446e-17,1.925522692939172,1.0520324172264855e-17,-0.0004814998363483471,-0.0015442370805472266,-0.0009064974545346141,0.17320508075688776,0.0017320508075688774,0.06000000000000001,2.5914438409451566e-15,43840.84088644153,173.89597961221915,2.1869536154473677,7.86440575511777e-48,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,1.9255226929391716,2.5914438409451566e-15,0.0,False,True
121,2026-01-31T23:03:22.125434,121000,999999,7261.3845003935185,0.06526393569433497,72.9173487549448,304.41757067636644,249.29741760092114,347.8430568298767,6.819956476786041,2.2,1.3,2025-07-15T00:00:00,0.405043321964357,0.0024348583737528544,2.5598772780163696e-17,0.40504332196435705,-2.7434816207086853e-18,-0.001361217958036421,-0.0019831859327460975,0.0003776169052247811,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.001410393973580058,51563.254096339624,206.68318463547035,4.94368088203177,5.570143212575199e-16,1,LEO,Combined,Combined,Tangential,0.0,0.059408672042313884,0.0,0.059408672042313884,0.009578198824265853,Tangential,5.0,6.231277917953753e-94,1.0,True,True
122,2026-01-31T23:03:22.127625,122000,999999,7307.088968946237,0.039358125111994706,2.742030997265824,189.29253559439658,184.20529916934473,140.3006054542014,15.476229582515893,2.2,1.3,2025-07-15T00:00:00,9.479783231437075,0.0014227164313470437,3.754952747582819e-18,9.672298800646248e-18,9.479783231437075,-7.917751894335739e-05,-6.439331251461505e-05,-0.0014190512555303405,0.17320508075688776,0.0017320508075688774,0.06000000000000001,5.3476207033819946e-08,9537.744396585504,143.73320108114177,15.56087475316968,1.513673457680948e-14,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,9.479783231437075,5.3476207033819946e-08,0.0,False,True
123,2026-01-31T23:03:22.129469,123000,999999,7297.809337935819,0.09880479301894353,21.789255425499007,163.44058363060134,247.7787248808854,124.78304788251894,10.60364724029855,2.2,1.3,2025-07-15T00:00:00,9.649169719397598,0.0016759975074315038,1.3744429846914879e-17,9.649169719397596,-1.8352383699065716e-16,-0.001160774178224859,-0.0010505167205324478,-0.0005983189550438532,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,5533.553575973793,206.11845051103182,22.926150444094535,3.000427787539337e-12,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,9.649169719397598,0.0,0.0,False,True
124,2026-01-31T23:03:22.145533,124000,999999,36526.73428815894,0.03146527506599747,14.338782434329786,319.82532203112527,217.059435532606,359.5648940368711,19.261574222744265,2.2,1.3,2025-07-15T00:00:00,0.22526685270608915,0.0013289290620260685,0.22526685270608918,3.1909607613729743e-18,-5.413127944056146e-18,0.00023084792327344314,0.00014399174635852506,-0.001300779791201588,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0016389599495514756,24043.934928076087,220.93885868250908,17.80928235587971,8.027526888347118e-84,1,MEO,No-Solution,Combined,Tangential,0.0,0.13238912187465535,0.0,0.13238912187465535,0.022063423606722924,Tangential,5.0,6.231277917953753e-94,1.0,True,True
125,2026-01-31T23:03:22.147479,125000,999999,13233.900719851286,0.06777099341972018,32.984013797783234,84.61339732937702,299.0478637872276,624.6859835481422,19.994562278962366,2.2,1.3,2025-07-15T00:00:00,1.7175845437182822,0.002549384910775237,4.732824342360316e-17,1.7175845437182824,1.10846746041251e-16,0.001456073655132476,0.0020921995575527174,-4.374866276616767e-05,0.17320508075688776,0.0017320508075688774,0.06000000000000001,1.9539322468316212e-13,85890.64660089501,228.45665718680686,31.170297907972007,2.392062207785656e-31,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,1.7175845437182822,1.9539322468316212e-13,0.0,False,True
126,2026-01-31T23:03:22.149409,126000,999999,7020.2305832981365,0.004042007335800842,39.51377432643186,171.19657349525764,195.4888502247589,918.5091498435178,14.720721473662211,2.2,1.3,2025-07-15T00:00:00,5.450519630462285,0.0005663153236104565,4.364018018695302e-17,5.450519630462286,-8.399072673777773e-18,-0.0004771879479135361,-0.00030484445234403427,-8.635276321598814e-06,0.17320508075688776,0.0017320508075688774,0.06000000000000001,4.5676156468552004e-232,26433.554651212355,227.87630458327402,47.202104691269895,1.0555217998359977e-13,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,5.450519630462285,4.5676156468552004e-232,0.0,False,True
127,2026-01-31T23:03:22.164560,127000,999999,8345.678542876565,0.0863683974992032,48.34074359731467,211.94334796727514,135.11876685105668,785.6183722399275,8.34426962963753,2.2,1.3,2025-07-15T00:00:00,0.280073957990338,0.001632806318667101,0.2800739579903381,2.6426596723946727e-18,2.015531173985718e-18,0.0015087341715869188,0.0004359942128205833,0.00044686320071371397,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.004211025519922092,77660.67170504642,152.07626963678865,22.172791819095206,8.283118132158332e-18,1,MEO,Combined,Combined,Tangential,0.0,0.04051751410665673,0.0,0.04051751410665673,0.014753905203871872,Tangential,5.0,6.231277917953753e-94,1.0,True,True
128,2026-01-31T23:03:22.166782,128000,999999,8049.201881954672,0.09961268266898023,47.64833837782926,21.409764792221075,1.1404254890527228,316.34414982953547,6.926082520081328,2.2,1.3,2025-07-15T00:00:00,2.7464637597733046,0.0030514095382517125,2.7464637597733046,1.7128555731261919e-16,-5.35168634513854e-16,-0.002170952658017642,0.001140941016027169,0.0018155765818952817,0.17320508075688776,0.0017320508075688774,0.06000000000000001,2.0213541558768632e-43,63440.13609741331,194.65583767667943,6.721756470406093,5.857554481832144e-18,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,2.7464637597733046,2.0213541558768632e-43,0.0,False,True
129,2026-01-31T23:03:22.181707,129000,999999,8045.543253055154,0.021149425890333282,27.87598724145529,344.6812868537146,3.190782640848795,845.6223695042054,6.59776853057767,2.2,1.3,2025-07-15T00:00:00,0.056441874950176996,0.0018955078761295054,0.056441874950176996,5.194671334015476e-19,1.7367676170314075e-18,-0.0005391650344916599,0.0003244299393771646,-0.0017880146499641232,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.005213291032709145,9315.64598551395,71.01984661532211,46.854551422939736,1.9366825508554974e-16,1,LEO,Combined,Combined,Tangential,0.0,0.35378173683852165,0.0,0.35378173683852165,0.1386541615162985,Tangential,5.0,6.231277917953753e-94,1.0,True,True
130,2026-01-31T23:03:22.183919,130000,999999,32618.300542958183,0.010529972561833313,45.502227730186796,143.6760677065403,260.333815127266,122.04860344088712,6.816609476712271,2.2,1.3,2025-07-15T00:00:00,5.604020778702433,0.001905589715987652,1.0027471635151145e-16,5.604020778702434,6.541762733933819e-17,0.0016661884184536245,0.0006302625867272429,-0.0006766516028657549,0.17320508075688776,0.0017320508075688774,0.06000000000000001,1.182628776352584e-306,69385.887083834,197.27556590800566,2.511300573198688,6.126524776977424e-76,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,5.604020778702433,1.182628776352584e-306,0.0,False,True
